=== TRAIN データセット合成ログ ===
生成時刻: 2025-08-02 17:13:18
目標画像数: 600
      元サイズ: 1024x1024
      クロップ後: 722x576
      最終サイズ: 124x99
      配置位置: (483,131)
      スケール値: 0.089
      画面幅比: 0.081
      クロップ効率: 0.397
    吹き出し7: 037.png
      元サイズ: 1024x1024
      クロップ後: 532x886
      最終サイズ: 98x163
      配置位置: (386,221)
      スケール値: 0.101
      画面幅比: 0.064
      クロップ効率: 0.450
    吹き出し8: 086.png
      元サイズ: 1024x1024
      クロップ後: 441x862
      最終サイズ: 105x206
      配置位置: (107,472)
      スケール値: 0.117
      画面幅比: 0.068
      クロップ効率: 0.363
    吹き出し9: 069.png
      元サイズ: 1024x1024
      クロップ後: 507x872
      最終サイズ: 70x121
      配置位置: (966,309)
      スケール値: 0.074
      画面幅比: 0.046
      クロップ効率: 0.422

画像 211.png:
  背景ファイル: 003.png
  背景サイズ: 1536x1024
  配置した吹き出し数: 9
  合成成功数: 9
    吹き出し1: 033.png
      元サイズ: 1024x1024
      クロップ後: 753x1003
      最終サイズ: 108x144
      配置位置: (813,850)
      スケール値: 0.100
      画面幅比: 0.070
      クロップ効率: 0.720
    吹き出し2: 070.png
      元サイズ: 1024x1024
      クロップ後: 711x920
      最終サイズ: 129x167
      配置位置: (613,689)
      スケール値: 0.117
      画面幅比: 0.084
      クロップ効率: 0.624
    吹き出し3: 081.png
      元サイズ: 1024x1024
      クロップ後: 733x640
      最終サイズ: 133x116
      配置位置: (670,248)
      スケール値: 0.100
      画面幅比: 0.087
      クロップ効率: 0.447
    吹き出し4: 090.png
      元サイズ: 1024x1024
      クロップ後: 792x902
      最終サイズ: 131x149
      配置位置: (857,202)
      スケール値: 0.112
      画面幅比: 0.085
      クロップ効率: 0.681
    吹き出し5: 071.png
      元サイズ: 1024x1024
      クロップ後: 839x898
      最終サイズ: 92x99
      配置位置: (814,660)
      スケール値: 0.077
      画面幅比: 0.060
      クロップ効率: 0.719
    吹き出し6: 098.png
      元サイズ: 1024x1024
      クロップ後: 386x818
      最終サイズ: 111x237
      配置位置: (1193,576)
      スケール値: 0.130
      画面幅比: 0.072
      クロップ効率: 0.301
    吹き出し7: 099.png
      元サイズ: 1024x1024
      クロップ後: 827x650
      最終サイズ: 143x112
      配置位置: (885,501)
      スケール値: 0.101
      画面幅比: 0.093
      クロップ効率: 0.513
    吹き出し8: 059.png
      元サイズ: 1024x1024
      クロップ後: 466x842
      最終サイズ: 98x178
      配置位置: (1408,257)
      スケール値: 0.106
      画面幅比: 0.064
      クロップ効率: 0.374
    吹き出し9: 095.png
      元サイズ: 1024x1024
      クロップ後: 799x733
      最終サイズ: 168x154
      配置位置: (210,706)
      スケール値: 0.129
      画面幅比: 0.109
      クロップ効率: 0.559

画像 212.png:
  背景ファイル: 004.png
  背景サイズ: 1536x1024
  配置した吹き出し数: 16
  合成成功数: 16
    吹き出し1: 017.png
      元サイズ: 1024x1024
      クロップ後: 548x744
      最終サイズ: 69x94
      配置位置: (689,775)
      スケール値: 0.065
      画面幅比: 0.045
      クロップ効率: 0.389
    吹き出し2: 073.png
      元サイズ: 1024x1024
      クロップ後: 414x820
      最終サイズ: 94x188
      配置位置: (728,636)
      スケール値: 0.107
      画面幅比: 0.061
      クロップ効率: 0.324
    吹き出し3: 023.png
      元サイズ: 1024x1024
      クロップ後: 627x940
      最終サイズ: 133x199
      配置位置: (316,684)
      スケール値: 0.130
      画面幅比: 0.087
      クロップ効率: 0.562
    吹き出し4: 022.png
      元サイズ: 1024x1024
      クロップ後: 670x914
      最終サイズ: 82x112
      配置位置: (740,286)
      スケール値: 0.076
      画面幅比: 0.053
      クロップ効率: 0.584
    吹き出し5: 015.png
      元サイズ: 1024x1024
      クロップ後: 740x769
      最終サイズ: 105x109
      配置位置: (46,676)
      スケール値: 0.086
      画面幅比: 0.068
      クロップ効率: 0.543
    吹き出し6: 038.png
      元サイズ: 1024x1024
      クロップ後: 605x855
      最終サイズ: 68x96
      配置位置: (1380,398)
      スケール値: 0.065
      画面幅比: 0.044
      クロップ効率: 0.493
    吹き出し7: 046.png
      元サイズ: 1024x1024
      クロップ後: 832x424
      最終サイズ: 228x116
      配置位置: (58,27)
      スケール値: 0.130
      画面幅比: 0.148
      クロップ効率: 0.336
    吹き出し8: 056.png
      元サイズ: 1024x1024
      クロップ後: 771x485
      最終サイズ: 160x100
      配置位置: (839,825)
      スケール値: 0.101
      画面幅比: 0.104
      クロップ効率: 0.357
    吹き出し9: 098.png
      元サイズ: 1024x1024
      クロップ後: 386x818
      最終サイズ: 94x200
      配置位置: (1168,824)
      スケール値: 0.110
      画面幅比: 0.061
      クロップ効率: 0.301
    吹き出し10: 053.png
      元サイズ: 1024x1024
      クロップ後: 821x838
      最終サイズ: 150x153
      配置位置: (1036,519)
      スケール値: 0.121
      画面幅比: 0.098
      クロップ効率: 0.656
    吹き出し11: 059.png
      元サイズ: 1024x1024
      クロップ後: 466x842
      最終サイズ: 92x167
      配置位置: (294,14)
      スケール値: 0.099
      画面幅比: 0.060
      クロップ効率: 0.374
    吹き出し12: 001.png
      元サイズ: 1024x1024
      クロップ後: 695x749
      最終サイズ: 157x169
      配置位置: (437,37)
      スケール値: 0.130
      画面幅比: 0.102
      クロップ効率: 0.496
    吹き出し13: 103.png
      元サイズ: 1024x1024
      クロップ後: 722x576
      最終サイズ: 129x103
      配置位置: (853,598)
      スケール値: 0.092
      画面幅比: 0.084
      クロップ効率: 0.397
    吹き出し14: 040.png
      元サイズ: 1024x1024
      クロップ後: 887x933
      最終サイズ: 97x102
      配置位置: (188,603)
      スケール値: 0.079
      画面幅比: 0.063
      クロップ効率: 0.789
    吹き出し15: 045.png
      元サイズ: 1024x1024
      クロップ後: 751x677
      最終サイズ: 155x139
      配置位置: (674,158)
      スケール値: 0.118
      画面幅比: 0.101
      クロップ効率: 0.485
    吹き出し16: 094.png
      元サイズ: 1024x1024
      クロップ後: 899x647
      最終サイズ: 96x69
      配置位置: (595,535)
      スケール値: 0.065
      画面幅比: 0.062
      クロップ効率: 0.555

画像 213.png:
  背景ファイル: 005.png
  背景サイズ: 1024x1024
  配置した吹き出し数: 15
  合成成功数: 15
    吹き出し1: 080.png
      元サイズ: 1024x1024
      クロップ後: 749x728
      最終サイズ: 79x77
      配置位置: (324,100)
      スケール値: 0.076
      画面幅比: 0.077
      クロップ効率: 0.520
    吹き出し2: 088.png
      元サイズ: 1024x1024
      クロップ後: 702x855
      最終サイズ: 84x102
      配置位置: (306,304)
      スケール値: 0.091
      画面幅比: 0.082
      クロップ効率: 0.572
    吹き出し3: 052.png
      元サイズ: 1024x1024
      クロップ後: 776x775
      最終サイズ: 76x76
      配置位置: (896,156)
      スケール値: 0.075
      画面幅比: 0.074
      クロップ効率: 0.574
    吹き出し4: 070.png
      元サイズ: 1024x1024
      クロップ後: 711x920
      最終サイズ: 98x127
      配置位置: (923,20)
      スケール値: 0.110
      画面幅比: 0.096
      クロップ効率: 0.624
    吹き出し5: 011.png
      元サイズ: 1024x1024
      クロップ後: 563x855
      最終サイズ: 108x164
      配置位置: (565,13)
      スケール値: 0.130
      画面幅比: 0.105
      クロップ効率: 0.459
    吹き出し6: 039.png
      元サイズ: 1024x1024
      クロップ後: 801x843
      最終サイズ: 107x113
      配置位置: (679,301)
      スケール値: 0.108
      画面幅比: 0.104
      クロップ効率: 0.644
    吹き出し7: 051.png
      元サイズ: 1024x1024
      クロップ後: 610x831
      最終サイズ: 114x155
      配置位置: (459,23)
      スケール値: 0.130
      画面幅比: 0.111
      クロップ効率: 0.483
    吹き出し8: 085.png
      元サイズ: 1024x1024
      クロップ後: 430x850
      最終サイズ: 59x116
      配置位置: (556,503)
      スケール値: 0.081
      画面幅比: 0.058
      クロップ効率: 0.349
    吹き出し9: 095.png
      元サイズ: 1024x1024
      クロップ後: 799x733
      最終サイズ: 134x123
      配置位置: (99,623)
      スケール値: 0.125
      画面幅比: 0.131
      クロップ効率: 0.559
    吹き出し10: 059.png
      元サイズ: 1024x1024
      クロップ後: 466x842
      最終サイズ: 86x156
      配置位置: (707,702)
      スケール値: 0.114
      画面幅比: 0.084
      クロップ効率: 0.374
    吹き出し11: 031.png
      元サイズ: 1024x1536
      クロップ後: 643x1480
      最終サイズ: 57x133
      配置位置: (586,625)
      スケール値: 0.086
      画面幅比: 0.056
      クロップ効率: 0.605
    吹き出し12: 087.png
      元サイズ: 1024x1024
      クロップ後: 386x818
      最終サイズ: 49x104
      配置位置: (556,874)
      スケール値: 0.070
      画面幅比: 0.048
      クロップ効率: 0.301
    吹き出し13: 101.png
      元サイズ: 1024x1024
      クロップ後: 430x850
      最終サイズ: 62x123
      配置位置: (876,759)
      スケール値: 0.086
      画面幅比: 0.061
      クロップ効率: 0.349
    吹き出し14: 045.png
      元サイズ: 1024x1024
      クロップ後: 751x677
      最終サイズ: 82x74
      配置位置: (83,771)
      スケール値: 0.077
      画面幅比: 0.080
      クロップ効率: 0.485
    吹き出し15: 037.png
      元サイズ: 1024x1024
      クロップ後: 532x886
      最終サイズ: 103x171
      配置位置: (702,839)
      スケール値: 0.130
      画面幅比: 0.101
      クロップ効率: 0.450

画像 214.png:
  背景ファイル: 006.png
  背景サイズ: 1024x1024
  配置した吹き出し数: 12
  合成成功数: 12
    吹き出し1: 102.png
      元サイズ: 1024x1024
      クロップ後: 816x704
      最終サイズ: 120x104
      配置位置: (210,141)
      スケール値: 0.109
      画面幅比: 0.117
      クロップ効率: 0.548
    吹き出し2: 068.png
      元サイズ: 1024x1024
      クロップ後: 407x927
      最終サイズ: 88x200
      配置位置: (46,700)
      スケール値: 0.130
      画面幅比: 0.086
      クロップ効率: 0.360
    吹き出し3: 037.png
      元サイズ: 1024x1024
      クロップ後: 532x886
      最終サイズ: 103x171
      配置位置: (547,10)
      スケール値: 0.130
      画面幅比: 0.101
      クロップ効率: 0.450
    吹き出し4: 070.png
      元サイズ: 1024x1024
      クロップ後: 711x920
      最終サイズ: 86x111
      配置位置: (192,377)
      スケール値: 0.096
      画面幅比: 0.084
      クロップ効率: 0.624
    吹き出し5: 064.png
      元サイズ: 1024x1024
      クロップ後: 621x796
      最終サイズ: 107x138
      配置位置: (518,571)
      スケール値: 0.119
      画面幅比: 0.104
      クロップ効率: 0.471
    吹き出し6: 026.png
      元サイズ: 1024x1536
      クロップ後: 772x1367
      最終サイズ: 58x104
      配置位置: (425,705)
      スケール値: 0.076
      画面幅比: 0.057
      クロップ効率: 0.671
    吹き出し7: 028.png
      元サイズ: 1024x1024
      クロップ後: 630x913
      最終サイズ: 110x160
      配置位置: (733,434)
      スケール値: 0.130
      画面幅比: 0.107
      クロップ効率: 0.549
    吹き出し8: 048.png
      元サイズ: 1024x1024
      クロップ後: 832x840
      最終サイズ: 107x108
      配置位置: (253,454)
      スケール値: 0.106
      画面幅比: 0.104
      クロップ効率: 0.667
    吹き出し9: 099.png
      元サイズ: 1024x1024
      クロップ後: 827x650
      最終サイズ: 125x98
      配置位置: (557,263)
      スケール値: 0.109
      画面幅比: 0.122
      クロップ効率: 0.513
    吹き出し10: 053.png
      元サイズ: 1024x1024
      クロップ後: 821x838
      最終サイズ: 104x106
      配置位置: (349,129)
      スケール値: 0.103
      画面幅比: 0.102
      クロップ効率: 0.656
    吹き出し11: 091.png
      元サイズ: 1024x1024
      クロップ後: 790x741
      最終サイズ: 122x114
      配置位置: (99,108)
      スケール値: 0.116
      画面幅比: 0.119
      クロップ効率: 0.558
    吹き出し12: 007.png
      元サイズ: 1024x1024
      クロップ後: 678x805
      最終サイズ: 63x75
      配置位置: (98,357)
      スケール値: 0.067
      画面幅比: 0.062
      クロップ効率: 0.521

画像 215.png:
  背景ファイル: 007.png
  背景サイズ: 1024x1024
  配置した吹き出し数: 17
  合成成功数: 17
    吹き出し1: 076.png
      元サイズ: 1024x1024
      クロップ後: 730x779
      最終サイズ: 73x78
      配置位置: (262,400)
      スケール値: 0.074
      画面幅比: 0.071
      クロップ効率: 0.542
    吹き出し2: 094.png
      元サイズ: 1024x1024
      クロップ後: 899x647
      最終サイズ: 107x77
      配置位置: (750,305)
      スケール値: 0.089
      画面幅比: 0.104
      クロップ効率: 0.555
    吹き出し3: 102.png
      元サイズ: 1024x1024
      クロップ後: 816x704
      最終サイズ: 88x76
      配置位置: (696,705)
      スケール値: 0.080
      画面幅比: 0.086
      クロップ効率: 0.548
    吹き出し4: 004.png
      元サイズ: 1024x1024
      クロップ後: 730x969
      最終サイズ: 85x113
      配置位置: (298,132)
      スケール値: 0.096
      画面幅比: 0.083
      クロップ効率: 0.675
    吹き出し5: 090.png
      元サイズ: 1024x1024
      クロップ後: 792x902
      最終サイズ: 89x101
      配置位置: (80,414)
      スケール値: 0.093
      画面幅比: 0.087
      クロップ効率: 0.681
    吹き出し6: 028.png
      元サイズ: 1024x1024
      クロップ後: 630x913
      最終サイズ: 104x151
      配置位置: (47,830)
      スケール値: 0.123
      画面幅比: 0.102
      クロップ効率: 0.549
    吹き出し7: 083.png
      元サイズ: 1024x1024
      クロップ後: 722x576
      最終サイズ: 81x64
      配置位置: (881,571)
      スケール値: 0.071
      画面幅比: 0.079
      クロップ効率: 0.397
    吹き出し8: 009.png
      元サイズ: 1024x1536
      クロップ後: 773x1488
      最終サイズ: 70x135
      配置位置: (701,348)
      スケール値: 0.095
      画面幅比: 0.068
      クロップ効率: 0.731
    吹き出し9: 031.png
      元サイズ: 1024x1536
      クロップ後: 643x1480
      最終サイズ: 58x134
      配置位置: (610,365)
      スケール値: 0.087
      画面幅比: 0.057
      クロップ効率: 0.605
    吹き出し10: 029.png
      元サイズ: 1024x1536
      クロップ後: 819x1391
      最終サイズ: 102x173
      配置位置: (134,792)
      スケール値: 0.130
      画面幅比: 0.100
      クロップ効率: 0.724
    吹き出し11: 018.png
      元サイズ: 1024x1024
      クロップ後: 714x788
      最終サイズ: 65x72
      配置位置: (201,26)
      スケール値: 0.067
      画面幅比: 0.063
      クロップ効率: 0.537
    吹き出し12: 014.png
      元サイズ: 1024x1024
      クロップ後: 425x785
      最終サイズ: 72x134
      配置位置: (729,454)
      スケール値: 0.096
      画面幅比: 0.070
      クロップ効率: 0.318
    吹き出し13: 025.png
      元サイズ: 1024x1536
      クロップ後: 679x1371
      最終サイズ: 75x152
      配置位置: (175,465)
      スケール値: 0.105
      画面幅比: 0.073
      クロップ効率: 0.592
    吹き出し14: 071.png
      元サイズ: 1024x1024
      クロップ後: 839x898
      最終サイズ: 104x111
      配置位置: (863,415)
      スケール値: 0.105
      画面幅比: 0.102
      クロップ効率: 0.719
    吹き出し15: 024.png
      元サイズ: 1024x1536
      クロップ後: 725x1341
      最終サイズ: 74x138
      配置位置: (673,755)
      スケール値: 0.099
      画面幅比: 0.072
      クロップ効率: 0.618
    吹き出し16: 073.png
      元サイズ: 1024x1024
      クロップ後: 414x820
      最終サイズ: 59x118
      配置位置: (555,678)
      スケール値: 0.082
      画面幅比: 0.058
      クロップ効率: 0.324
    吹き出し17: 057.png
      元サイズ: 1024x1024
      クロップ後: 753x614
      最終サイズ: 104x85
      配置位置: (795,867)
      スケール値: 0.092
      画面幅比: 0.102
      クロップ効率: 0.441

画像 216.png:
  背景ファイル: 008.png
  背景サイズ: 1024x1024
  配置した吹き出し数: 10
  合成成功数: 10
    吹き出し1: 011.png
      元サイズ: 1024x1024
      クロップ後: 563x855
      最終サイズ: 78x119
      配置位置: (140,837)
      スケール値: 0.094
      画面幅比: 0.076
      クロップ効率: 0.459
    吹き出し2: 086.png
      元サイズ: 1024x1024
      クロップ後: 441x862
      最終サイズ: 95x186
      配置位置: (634,342)
      スケール値: 0.130
      画面幅比: 0.093
      クロップ効率: 0.363
    吹き出し3: 024.png
      元サイズ: 1024x1536
      クロップ後: 725x1341
      最終サイズ: 97x181
      配置位置: (858,422)
      スケール値: 0.130
      画面幅比: 0.095
      クロップ効率: 0.618
    吹き出し4: 087.png
      元サイズ: 1024x1024
      クロップ後: 386x818
      最終サイズ: 91x193
      配置位置: (355,799)
      スケール値: 0.130
      画面幅比: 0.089
      クロップ効率: 0.301
    吹き出し5: 066.png
      元サイズ: 1024x1024
      クロップ後: 764x859
      最終サイズ: 125x141
      配置位置: (781,669)
      スケール値: 0.130
      画面幅比: 0.122
      クロップ効率: 0.626
    吹き出し6: 014.png
      元サイズ: 1024x1024
      クロップ後: 425x785
      最終サイズ: 59x109
      配置位置: (60,269)
      スケール値: 0.078
      画面幅比: 0.058
      クロップ効率: 0.318
    吹き出し7: 050.png
      元サイズ: 1024x1024
      クロップ後: 682x806
      最終サイズ: 122x144
      配置位置: (467,109)
      スケール値: 0.130
      画面幅比: 0.119
      クロップ効率: 0.524
    吹き出し8: 059.png
      元サイズ: 1024x1024
      クロップ後: 466x842
      最終サイズ: 68x124
      配置位置: (930,94)
      スケール値: 0.091
      画面幅比: 0.066
      クロップ効率: 0.374
    吹き出し9: 099.png
      元サイズ: 1024x1024
      クロップ後: 827x650
      最終サイズ: 115x90
      配置位置: (496,826)
      スケール値: 0.100
      画面幅比: 0.112
      クロップ効率: 0.513
    吹き出し10: 017.png
      元サイズ: 1024x1024
      クロップ後: 548x744
      最終サイズ: 85x115
      配置位置: (108,634)
      スケール値: 0.097
      画面幅比: 0.083
      クロップ効率: 0.389

画像 217.png:
  背景ファイル: 009.png
  背景サイズ: 1024x1024
  配置した吹き出し数: 9
  合成成功数: 9
    吹き出し1: 058.png
      元サイズ: 1024x1024
      クロップ後: 731x601
      最終サイズ: 146x120
      配置位置: (675,69)
      スケール値: 0.130
      画面幅比: 0.143
      クロップ効率: 0.419
    吹き出し2: 046.png
      元サイズ: 1024x1024
      クロップ後: 832x424
      最終サイズ: 186x95
      配置位置: (311,525)
      スケール値: 0.130
      画面幅比: 0.182
      クロップ効率: 0.336
    吹き出し3: 035.png
      元サイズ: 1024x1536
      クロップ後: 415x1309
      最終サイズ: 37x118
      配置位置: (16,402)
      スケール値: 0.065
      画面幅比: 0.036
      クロップ効率: 0.345
    吹き出し4: 085.png
      元サイズ: 1024x1024
      クロップ後: 430x850
      最終サイズ: 84x167
      配置位置: (567,624)
      スケール値: 0.116
      画面幅比: 0.082
      クロップ効率: 0.349
    吹き出し5: 049.png
      元サイズ: 1024x1024
      クロップ後: 662x862
      最終サイズ: 113x147
      配置位置: (51,157)
      スケール値: 0.126
      画面幅比: 0.110
      クロップ効率: 0.544
    吹き出し6: 022.png
      元サイズ: 1024x1024
      クロップ後: 670x914
      最終サイズ: 113x155
      配置位置: (639,841)
      スケール値: 0.130
      画面幅比: 0.110
      クロップ効率: 0.584
    吹き出し7: 057.png
      元サイズ: 1024x1024
      クロップ後: 753x614
      最終サイズ: 80x65
      配置位置: (829,472)
      スケール値: 0.071
      画面幅比: 0.078
      クロップ効率: 0.441
    吹き出し8: 098.png
      元サイズ: 1024x1024
      クロップ後: 386x818
      最終サイズ: 75x160
      配置位置: (512,219)
      スケール値: 0.108
      画面幅比: 0.073
      クロップ効率: 0.301
    吹き出し9: 071.png
      元サイズ: 1024x1024
      クロップ後: 839x898
      最終サイズ: 77x83
      配置位置: (73,819)
      スケール値: 0.078
      画面幅比: 0.075
      クロップ効率: 0.719

画像 218.png:
  背景ファイル: 010.png
  背景サイズ: 1024x1024
  配置した吹き出し数: 17
  合成成功数: 17
    吹き出し1: 020.png
      元サイズ: 1024x1024
      クロップ後: 885x844
      最終サイズ: 136x129
      配置位置: (463,716)
      スケール値: 0.130
      画面幅比: 0.133
      クロップ効率: 0.712
    吹き出し2: 016.png
      元サイズ: 1024x1024
      クロップ後: 480x687
      最終サイズ: 80x115
      配置位置: (750,245)
      スケール値: 0.094
      画面幅比: 0.078
      クロップ効率: 0.314
    吹き出し3: 083.png
      元サイズ: 1024x1024
      クロップ後: 722x576
      最終サイズ: 120x95
      配置位置: (878,11)
      スケール値: 0.105
      画面幅比: 0.117
      クロップ効率: 0.397
    吹き出し4: 066.png
      元サイズ: 1024x1024
      クロップ後: 764x859
      最終サイズ: 97x109
      配置位置: (824,702)
      スケール値: 0.101
      画面幅比: 0.095
      クロップ効率: 0.626
    吹き出し5: 079.png
      元サイズ: 1024x1024
      クロップ後: 816x860
      最終サイズ: 83x88
      配置位置: (445,894)
      スケール値: 0.084
      画面幅比: 0.081
      クロップ効率: 0.669
    吹き出し6: 038.png
      元サイズ: 1024x1024
      クロップ後: 605x855
      最終サイズ: 98x139
      配置位置: (473,310)
      スケール値: 0.115
      画面幅比: 0.096
      クロップ効率: 0.493
    吹き出し7: 086.png
      元サイズ: 1024x1024
      クロップ後: 441x862
      最終サイズ: 70x137
      配置位置: (795,327)
      スケール値: 0.096
      画面幅比: 0.068
      クロップ効率: 0.363
    吹き出し8: 078.png
      元サイズ: 1024x1024
      クロップ後: 729x714
      最終サイズ: 107x104
      配置位置: (233,772)
      スケール値: 0.104
      画面幅比: 0.104
      クロップ効率: 0.496
    吹き出し9: 024.png
      元サイズ: 1024x1536
      クロップ後: 725x1341
      最終サイズ: 93x172
      配置位置: (846,557)
      スケール値: 0.124
      画面幅比: 0.091
      クロップ効率: 0.618
    吹き出し10: 085.png
      元サイズ: 1024x1024
      クロップ後: 430x850
      最終サイズ: 54x107
      配置位置: (293,355)
      スケール値: 0.075
      画面幅比: 0.053
      クロップ効率: 0.349
    吹き出し11: 090.png
      元サイズ: 1024x1024
      クロップ後: 792x902
      最終サイズ: 109x125
      配置位置: (178,126)
      スケール値: 0.115
      画面幅比: 0.106
      クロップ効率: 0.681
    吹き出し12: 019.png
      元サイズ: 1024x1024
      クロップ後: 800x813
      最終サイズ: 66x67
      配置位置: (334,58)
      スケール値: 0.065
      画面幅比: 0.064
      クロップ効率: 0.620
    吹き出し13: 082.png
      元サイズ: 1024x1024
      クロップ後: 369x853
      最終サイズ: 70x162
      配置位置: (733,424)
      スケール値: 0.104
      画面幅比: 0.068
      クロップ効率: 0.300
    吹き出し14: 004.png
      元サイズ: 1024x1024
      クロップ後: 730x969
      最終サイズ: 91x121
      配置位置: (203,11)
      スケール値: 0.103
      画面幅比: 0.089
      クロップ効率: 0.675
    吹き出し15: 037.png
      元サイズ: 1024x1024
      クロップ後: 532x886
      最終サイズ: 97x161
      配置位置: (391,448)
      スケール値: 0.122
      画面幅比: 0.095
      クロップ効率: 0.450
    吹き出し16: 100.png
      元サイズ: 1024x1024
      クロップ後: 441x862
      最終サイズ: 87x171
      配置位置: (667,13)
      スケール値: 0.120
      画面幅比: 0.085
      クロップ効率: 0.363
    吹き出し17: 092.png
      元サイズ: 1024x1024
      クロップ後: 793x669
      最終サイズ: 81x68
      配置位置: (855,193)
      スケール値: 0.073
      画面幅比: 0.079
      クロップ効率: 0.506

画像 219.png:
  背景ファイル: 011.png
  背景サイズ: 1536x1024
  配置した吹き出し数: 12
  合成成功数: 12
    吹き出し1: 091.png
      元サイズ: 1024x1024
      クロップ後: 790x741
      最終サイズ: 84x78
      配置位置: (1399,699)
      スケール値: 0.065
      画面幅比: 0.055
      クロップ効率: 0.558
    吹き出し2: 038.png
      元サイズ: 1024x1024
      クロップ後: 605x855
      最終サイズ: 125x177
      配置位置: (618,21)
      スケール値: 0.119
      画面幅比: 0.081
      クロップ効率: 0.493
    吹き出し3: 099.png
      元サイズ: 1024x1024
      クロップ後: 827x650
      最終サイズ: 135x106
      配置位置: (865,675)
      スケール値: 0.096
      画面幅比: 0.088
      クロップ効率: 0.513
    吹き出し4: 007.png
      元サイズ: 1024x1024
      クロップ後: 678x805
      最終サイズ: 108x128
      配置位置: (281,466)
      スケール値: 0.094
      画面幅比: 0.070
      クロップ効率: 0.521
    吹き出し5: 034.png
      元サイズ: 1024x1024
      クロップ後: 770x871
      最終サイズ: 124x140
      配置位置: (980,581)
      スケール値: 0.105
      画面幅比: 0.081
      クロップ効率: 0.640
    吹き出し6: 045.png
      元サイズ: 1024x1024
      クロップ後: 751x677
      最終サイズ: 95x86
      配置位置: (868,438)
      スケール値: 0.072
      画面幅比: 0.062
      クロップ効率: 0.485
    吹き出し7: 030.png
      元サイズ: 1024x1024
      クロップ後: 632x1011
      最終サイズ: 90x145
      配置位置: (76,664)
      スケール値: 0.092
      画面幅比: 0.059
      クロップ効率: 0.609
    吹き出し8: 037.png
      元サイズ: 1024x1024
      クロップ後: 532x886
      最終サイズ: 100x167
      配置位置: (198,62)
      スケール値: 0.104
      画面幅比: 0.065
      クロップ効率: 0.450
    吹き出し9: 057.png
      元サイズ: 1024x1024
      クロップ後: 753x614
      最終サイズ: 180x147
      配置位置: (362,463)
      スケール値: 0.130
      画面幅比: 0.117
      クロップ効率: 0.441
    吹き出し10: 095.png
      元サイズ: 1024x1024
      クロップ後: 799x733
      最終サイズ: 157x144
      配置位置: (42,10)
      スケール値: 0.120
      画面幅比: 0.102
      クロップ効率: 0.559
    吹き出し11: 088.png
      元サイズ: 1024x1024
      クロップ後: 702x855
      最終サイズ: 124x151
      配置位置: (943,64)
      スケール値: 0.110
      画面幅比: 0.081
      クロップ効率: 0.572
    吹き出し12: 073.png
      元サイズ: 1024x1024
      クロップ後: 414x820
      最終サイズ: 78x155
      配置位置: (319,680)
      スケール値: 0.088
      画面幅比: 0.051
      クロップ効率: 0.324

画像 220.png:
  背景ファイル: 012.png
  背景サイズ: 1024x1024
  配置した吹き出し数: 17
  合成成功数: 17
    吹き出し1: 009.png
      元サイズ: 1024x1536
      クロップ後: 773x1488
      最終サイズ: 47x92
      配置位置: (925,159)
      スケール値: 0.065
      画面幅比: 0.046
      クロップ効率: 0.731
    吹き出し2: 007.png
      元サイズ: 1024x1024
      クロップ後: 678x805
      最終サイズ: 66x79
      配置位置: (476,672)
      スケール値: 0.071
      画面幅比: 0.064
      クロップ効率: 0.521
    吹き出し3: 093.png
      元サイズ: 1024x1024
      クロップ後: 820x706
      最終サイズ: 78x67
      配置位置: (131,167)
      スケール値: 0.072
      画面幅比: 0.076
      クロップ効率: 0.552
    吹き出し4: 019.png
      元サイズ: 1024x1024
      クロップ後: 800x813
      最終サイズ: 132x134
      配置位置: (754,647)
      スケール値: 0.130
      画面幅比: 0.129
      クロップ効率: 0.620
    吹き出し5: 014.png
      元サイズ: 1024x1024
      クロップ後: 425x785
      最終サイズ: 92x171
      配置位置: (677,167)
      スケール値: 0.123
      画面幅比: 0.090
      クロップ効率: 0.318
    吹き出し6: 031.png
      元サイズ: 1024x1536
      クロップ後: 643x1480
      最終サイズ: 62x144
      配置位置: (778,29)
      スケール値: 0.093
      画面幅比: 0.061
      クロップ効率: 0.605
    吹き出し7: 029.png
      元サイズ: 1024x1536
      クロップ後: 819x1391
      最終サイズ: 85x145
      配置位置: (622,671)
      スケール値: 0.109
      画面幅比: 0.083
      クロップ効率: 0.724
    吹き出し8: 087.png
      元サイズ: 1024x1024
      クロップ後: 386x818
      最終サイズ: 91x193
      配置位置: (608,8)
      スケール値: 0.130
      画面幅比: 0.089
      クロップ効率: 0.301
    吹き出し9: 095.png
      元サイズ: 1024x1024
      クロップ後: 799x733
      最終サイズ: 93x85
      配置位置: (832,259)
      スケール値: 0.088
      画面幅比: 0.091
      クロップ効率: 0.559
    吹き出し10: 058.png
      元サイズ: 1024x1024
      クロップ後: 731x601
      最終サイズ: 106x87
      配置位置: (691,454)
      スケール値: 0.094
      画面幅比: 0.104
      クロップ効率: 0.419
    吹き出し11: 069.png
      元サイズ: 1024x1024
      クロップ後: 507x872
      最終サイズ: 83x143
      配置位置: (373,70)
      スケール値: 0.107
      画面幅比: 0.081
      クロップ効率: 0.422
    吹き出し12: 017.png
      元サイズ: 1024x1024
      クロップ後: 548x744
      最終サイズ: 61x83
      配置位置: (186,627)
      スケール値: 0.070
      画面幅比: 0.060
      クロップ効率: 0.389
    吹き出し13: 083.png
      元サイズ: 1024x1024
